"PaymentID";"CustomerId";"ProductId";"TransactionDate";"CreditCard";"CreditCardNumber"
"3423916";"794";"10211";"2013-02-06T11:34:16";"maestro";"6759 9665 5610 3051"
"3423917";"223";"10203";"2013-02-11T06:21:03";"amex";"3705 8599 5330 208"
"3423918";"653";"10204";"2013-02-21T11:11:51";"visa";"4716 5381 6927 5720"
"3423919";"852";"10116";"2013-02-21T06:00:19";"visaelectron";"4026 0999 2985 3160"
"3423920";"363";"10256";"2013-02-08T12:32:45";"mastercard";"5138 0629 2005 5468"
"3423921";"109";"10312";"2013-02-27T10:40:49";"amex";"3496 3802 8925 086"
"3423922";"563";"10087";"2013-02-07T06:11:06";"maestro";"6304 0361 9481 1372"
"3423923";"843";"10099";"2013-02-05T05:01:05";"instapayment";"6379 1630 3769 1553"
"3423924";"467";"10062";"2013-02-15T01:34:57";"mastercard";"5107 9475 3892 2595"
"3423925";"345";"10118";"2013-02-11T11:59:37";"amex";"3740 9878 1390 002"
"3423926";"974";"10011";"2013-02-24T03:09:33";"instapayment";"6397 3425 9429 5044"
"3423927";"343";"10074";"2013-02-13T02:04:58";"visa";"4481 5768 8132 0054"
"3423928";"160";"10139";"2013-02-20T02:03:48";"maestro";"6759 1636 0246 3362"
"3423929";"416";"10056";"2013-02-06T11:13:01";"mastercard";"5560 2933 7394 3762"
"3423930";"514";"10120";"2013-02-11T01:22:43";"visaelectron";"4026 7288 7817 9371"
"3423931";"59";"10315";"2013-02-14T07:59:38";"instapayment";"6381 9340 3867 2610"
"3423932";"854";"10292";"2013-02-01T07:28:53";"amex";"3777 9230 3429 010"
"3423933";"307";"10100";"2013-02-01T10:35:24";"visa";"4100 8064 0034 3787"
"3423934";"709";"10007";"2013-02-17T10:45:00";"instapayment";"6385 7372 7710 1068"
"3423935";"295";"10222";"2013-02-24T07:29:09";"amex";"3731 6766 9489 524"
"3423936";"370";"10278";"2013-02-12T02:13:59";"amex";"3758 4431 3944 413"
"3423937";"538";"10176";"2013-02-26T05:44:50";"mastercard";"5546 2365 3606 1831"
"3423938";"488";"10036";"2013-02-20T01:46:01";"visa";"4600 9838 6697 4101"
"3423939";"58";"10272";"2013-02-23T07:20:36";"amex";"3432 1673 4831 074"
"3423940";"274";"10116";"2013-02-25T07:47:07";"visaelectron";"4913 7961 9222 2074"
"3423941";"678";"10252";"2013-02-03T05:47:45";"amex";"3471 9058 0245 471"
"3423942";"907";"10144";"2013-02-08T01:03:23";"visa";"4149 7211 4688 4924"
"3423943";"967";"10307";"2013-02-17T10:04:53";"amex";"3491 1957 1618 311"
"3423944";"693";"10192";"2013-02-07T02:55:47";"maestro";"6761 7597 0836 7229"
"3423945";"315";"10006";"2013-02-27T04:57:15";"instapayment";"6393 0732 4176 9420"
"3423946";"910";"10006";"2013-02-09T08:22:54";"visaelectron";"4175 0023 4814 8625"
"3423947";"599";"10236";"2013-02-17T04:48:48";"mastercard";"5224 9845 2226 0623"
"3423948";"27";"10027";"2013-02-24T12:52:41";"amex";"3439 4516 1331 717"
"3423949";"729";"10189";"2013-02-05T02:00:37";"maestro";"6761 0121 8674 6971"
"3423950";"160";"10331";"2013-02-11T11:48:51";"maestro";"6763 0985 6041 7535"
"3423951";"113";"10240";"2013-02-09T11:00:10";"visa";"4879 7972 2901 3587"
"3423952";"233";"10220";"2013-02-07T05:42:03";"amex";"3770 2148 7488 943"
"3423953";"759";"10169";"2013-02-08T11:58:23";"visaelectron";"4844 2169 1332 0176"
"3423954";"261";"10229";"2013-02-18T09:24:06";"instapayment";"6397 2100 4203 7203"
"3423955";"285";"10085";"2013-02-21T06:18:02";"mastercard";"5215 4487 5157 5623"
"3423956";"618";"10311";"2013-02-16T02:03:13";"amex";"3753 7935 8245 301"
"3423957";"587";"10252";"2013-02-14T07:37:27";"mastercard";"5206 7365 5106 1286"
"3423958";"908";"10067";"2013-02-20T07:54:29";"visaelectron";"4844 1078 9835 9596"
"3423959";"300";"10046";"2013-02-07T01:37:23";"maestro";"5038 8238 9576 7473"
"3423960";"298";"10057";"2013-02-06T11:00:27";"mastercard";"5117 8047 2270 2481"
"3423961";"448";"10280";"2013-02-11T11:47:37";"amex";"3713 7006 9579 900"
"3423962";"768";"10009";"2013-02-20T07:59:44";"maestro";"6759 7651 4957 7288"
"3423963";"925";"10080";"2013-02-07T06:31:29";"visa";"4889 2442 5597 9108"
"3423964";"762";"10184";"2013-02-18T11:42:37";"instapayment";"6386 2989 7475 0854"
"3423965";"481";"10132";"2013-02-14T09:57:53";"instapayment";"6392 4194 3367 6728"
"3423966";"149";"10335";"2013-02-14T07:01:30";"instapayment";"6398 9805 9536 6717"
"3423967";"931";"10268";"2013-02-14T03:39:14";"visa";"4786 5574 7434 9512"
"3423968";"222";"10125";"2013-02-03T05:23:53";"visaelectron";"4913 9516 8805 7779"
"3423969";"237";"10110";"2013-02-11T02:54:03";"instapayment";"6373 5779 4125 5914"
"3423970";"746";"10223";"2013-02-15T10:48:10";"maestro";"6761 3090 7293 0259"
"3423971";"853";"10051";"2013-02-16T07:00:32";"instapayment";"6381 4080 2957 4374"
"3423972";"647";"10199";"2013-02-13T03:22:02";"amex";"3433 7186 1545 151"
"3423973";"553";"10341";"2013-02-25T08:06:26";"maestro";"6759 3445 1799 2899"
"3423974";"36";"10205";"2013-02-21T06:42:23";"visa";"4706 1392 3853 7802"
"3423975";"484";"10154";"2013-02-08T01:37:04";"amex";"3780 5678 5326 188"
"3423976";"703";"10317";"2013-02-01T06:51:47";"amex";"3739 3508 2553 591"
"3423977";"808";"10177";"2013-02-06T09:28:39";"maestro";"6759 0337 1338 1995"
"3423978";"87";"10247";"2013-02-20T02:43:36";"mastercard";"5528 0203 5565 0664"
"3423979";"693";"10329";"2013-02-20T06:58:09";"amex";"3476 2981 3836 572"
"3423980";"970";"10016";"2013-02-15T01:58:15";"instapayment";"6392 5881 5078 6421"
"3423981";"770";"10035";"2013-02-23T03:30:39";"instapayment";"6384 4162 9630 3564"
"3423982";"875";"10252";"2013-02-27T12:55:37";"maestro";"5018 9355 4197 3208"
"3423983";"440";"10153";"2013-02-07T08:45:17";"visa";"4282 4311 5213 9075"
"3423984";"164";"10173";"2013-02-27T04:30:11";"instapayment";"6393 3585 8471 3907"
"3423985";"554";"10185";"2013-02-01T06:38:14";"visa";"4647 6853 4555 4439"
"3423986";"380";"10015";"2013-02-14T06:00:07";"visaelectron";"4508 6532 0966 0419"
"3423987";"95";"10048";"2013-02-11T10:05:47";"visa";"4012 8494 1821 3789"
"3423988";"246";"10141";"2013-02-04T10:37:12";"maestro";"5020 3810 6083 8660"
"3423989";"403";"10147";"2013-02-15T01:26:48";"instapayment";"6398 7633 9309 5146"
"3423990";"15";"10335";"2013-02-03T10:00:16";"instapayment";"6374 2547 8082 7604"
"3423991";"436";"10102";"2013-02-20T07:22:32";"instapayment";"6377 7316 6807 6567"
"3423992";"629";"10298";"2013-02-16T07:07:43";"amex";"3439 8553 8232 842"
"3423993";"291";"10046";"2013-02-13T09:51:00";"maestro";"6761 4825 2328 1885"
"3423994";"200";"10049";"2013-02-11T05:53:04";"instapayment";"6383 5131 7995 6947"
"3423995";"921";"10003";"2013-02-12T04:03:55";"instapayment";"6377 4538 0254 2863"
"3423996";"882";"10085";"2013-02-26T07:04:15";"visa";"4393 6730 9453 5516"
"3423997";"594";"10058";"2013-02-11T07:58:51";"amex";"3774 9481 1070 903"
"3423998";"128";"10331";"2013-02-22T01:19:01";"visa";"4612 7066 4736 3922"
"3423999";"119";"10301";"2013-02-11T05:17:47";"visa";"4202 3698 4059 5000"
"3424000";"625";"10286";"2013-02-03T10:20:44";"visa";"4395 1249 5254 9551"
"3424001";"300";"10148";"2013-02-04T09:29:51";"visaelectron";"4026 6705 7149 5813"
"3424002";"13";"10317";"2013-02-22T04:32:22";"visa";"4094 2760 8493 7932"
"3424003";"389";"10059";"2013-02-10T10:21:51";"instapayment";"6388 8440 6112 8658"
"3424004";"528";"10141";"2013-02-20T10:37:22";"mastercard";"5112 3384 9384 3120"
"3424005";"509";"10286";"2013-02-01T12:18:43";"maestro";"5018 0859 6162 6744"
"3424006";"390";"10143";"2013-02-13T10:39:36";"instapayment";"6384 0170 4018 0413"
"3424007";"199";"10049";"2013-02-27T05:43:04";"mastercard";"5535 1699 2293 5537"
"3424008";"598";"10000";"2013-02-14T03:18:07";"visaelectron";"4175 0076 9828 2072"
"3424009";"210";"10004";"2013-02-07T02:38:19";"maestro";"5018 7387 0425 0368"
"3424010";"247";"10200";"2013-02-04T01:39:06";"visaelectron";"4917 2118 6069 5805"
"3424011";"670";"10077";"2013-02-05T07:39:16";"visa";"4076 2915 5557 1278"
"3424012";"183";"10273";"2013-02-23T12:25:04";"amex";"3702 9475 2032 194"
"3424013";"565";"10114";"2013-02-23T10:26:47";"amex";"3781 5268 9372 145"
"3424014";"57";"10209";"2013-02-11T02:06:50";"visa";"4939 0882 3461 7341"
"3424015";"225";"10114";"2013-02-17T03:59:43";"visaelectron";"4508 8588 6030 9327"
"3424016";"350";"10170";"2013-02-23T09:38:27";"maestro";"6759 1109 9067 8325"
"3424017";"203";"10004";"2013-02-27T03:44:36";"mastercard";"5515 9480 8994 9983"
"3424018";"998";"10112";"2013-02-27T04:31:09";"visa";"4582 2744 9025 5808"
"3424019";"454";"10297";"2013-02-06T10:55:56";"visaelectron";"4844 8307 0323 2761"
"3424020";"588";"10181";"2013-02-08T11:47:59";"amex";"3749 4469 3235 142"
"3424021";"244";"10180";"2013-02-19T12:17:29";"amex";"3787 2359 5832 271"
"3424022";"926";"10225";"2013-02-11T02:40:57";"instapayment";"6378 7439 4223 0067"
"3424023";"552";"10202";"2013-02-09T01:18:12";"maestro";"5893 7518 3349 1696"
"3424024";"994";"10014";"2013-02-27T07:15:17";"visaelectron";"4917 6156 6286 8826"
"3424025";"58";"10139";"2013-02-09T09:49:40";"instapayment";"6390 0215 7078 1345"
"3424026";"883";"10012";"2013-02-17T12:32:27";"amex";"3714 5060 4457 067"
"3424027";"955";"10322";"2013-02-05T05:46:29";"instapayment";"6373 8544 2835 3045"
"3424028";"376";"10329";"2013-02-03T12:32:48";"visa";"4321 3318 5430 8379"
"3424029";"986";"10011";"2013-02-24T08:52:20";"amex";"3414 8103 6908 432"
"3424030";"208";"10132";"2013-02-09T03:55:36";"mastercard";"5305 7815 7379 9653"
"3424031";"25";"10025";"2013-02-27T02:22:14";"visa";"4568 1138 4136 7508"
"3424032";"937";"10157";"2013-02-20T05:17:03";"amex";"3789 1266 3021 111"
"3424033";"522";"10084";"2013-02-09T07:12:43";"mastercard";"5412 6448 4277 4305"
"3424034";"538";"10266";"2013-02-24T11:23:43";"visa";"4967 1794 3386 4530"
"3424035";"894";"10022";"2013-02-13T11:07:11";"mastercard";"5293 3211 1402 4586"
"3424036";"496";"10287";"2013-02-08T11:39:54";"amex";"3767 3054 9072 518"
"3424037";"673";"10167";"2013-02-01T11:58:47";"mastercard";"5536 3333 2041 0803"
"3424038";"269";"10016";"2013-02-27T08:04:27";"visaelectron";"4917 4423 3355 1834"
"3424039";"864";"10264";"2013-02-19T11:27:23";"maestro";"5020 2099 0213 6482"
"3424040";"371";"10115";"2013-02-20T01:23:03";"visaelectron";"4913 9994 6821 6420"
"3424041";"519";"10102";"2013-02-05T06:27:29";"visa";"4357 8790 2227 0373"
"3424042";"253";"10109";"2013-02-10T08:04:47";"mastercard";"5388 9333 7730 1679"
"3424043";"919";"10087";"2013-02-07T10:27:50";"amex";"3723 3689 8425 119"
"3424044";"408";"10155";"2013-02-27T07:24:23";"amex";"3747 3955 7829 737"
"3424045";"178";"10029";"2013-02-02T02:02:22";"maestro";"5893 1427 8160 2486"
"3424046";"797";"10159";"2013-02-23T11:42:17";"maestro";"5893 5339 9054 5989"
"3424047";"268";"10118";"2013-02-03T08:18:04";"mastercard";"5270 8348 1930 1767"
"3424048";"786";"10016";"2013-02-17T12:39:22";"maestro";"6761 9230 4917 8659"
"3424049";"684";"10154";"2013-02-11T02:37:23";"visa";"4436 8217 7718 3125"
"3424050";"268";"10206";"2013-02-08T01:09:56";"visa";"4720 3240 0167 8775"
"3424051";"995";"10295";"2013-02-18T06:28:26";"instapayment";"6383 8115 1397 4398"
"3424052";"545";"10335";"2013-02-19T07:50:49";"visa";"4489 7205 9209 5215"
"3424053";"513";"10195";"2013-02-09T06:52:26";"visa";"4942 9399 5804 4168"
"3424054";"839";"10016";"2013-02-20T08:12:18";"visaelectron";"4026 6733 4868 4081"
"3424055";"204";"10020";"2013-02-19T01:13:06";"mastercard";"5496 4642 5355 4966"
"3424056";"13";"10056";"2013-02-09T04:24:20";"mastercard";"5486 6340 6481 4955"
"3424057";"735";"10185";"2013-02-02T10:05:12";"visaelectron";"4917 2210 1003 3930"
"3424058";"197";"10017";"2013-02-24T11:11:47";"mastercard";"5273 3986 4965 1111"
"3424059";"248";"10228";"2013-02-03T10:33:02";"mastercard";"5526 2058 3660 9452"
"3424060";"544";"10186";"2013-02-01T11:25:29";"visa";"4434 9253 0943 4278"
"3424061";"50";"10178";"2013-02-09T08:00:46";"mastercard";"5490 6594 6733 6458"
"3424062";"242";"10145";"2013-02-08T05:14:18";"instapayment";"6370 6168 4488 6905"
"3424063";"927";"10227";"2013-02-22T07:54:03";"visaelectron";"4917 3907 4723 0109"
"3424064";"269";"10319";"2013-02-23T04:28:34";"amex";"3749 2574 7380 273"
"3424065";"173";"10012";"2013-02-19T06:39:24";"instapayment";"6392 2716 6669 8030"
"3424066";"103";"10300";"2013-02-08T02:20:06";"visa";"4288 0907 0295 8857"
"3424067";"761";"10164";"2013-02-24T07:13:40";"mastercard";"5371 6946 4903 5276"
"3424068";"749";"10291";"2013-02-21T10:09:46";"instapayment";"6397 4780 3800 3428"
"3424069";"326";"10001";"2013-02-15T10:16:02";"instapayment";"6377 8100 7203 8197"
"3424070";"991";"10249";"2013-02-13T10:06:26";"mastercard";"5149 5637 8763 4201"
"3424071";"692";"10018";"2013-02-03T03:31:44";"visa";"4892 1287 9945 3990"
"3424072";"741";"10097";"2013-02-01T06:36:05";"visa";"4984 6076 7404 2795"
"3424073";"814";"10039";"2013-02-20T09:33:56";"visa";"4433 1940 1842 6726"
"3424074";"722";"10071";"2013-02-16T08:03:43";"visaelectron";"4508 6845 6479 7231"
"3424075";"840";"10207";"2013-02-04T05:07:16";"maestro";"5020 9674 1872 6746"
"3424076";"483";"10091";"2013-02-23T03:58:18";"visaelectron";"4175 0098 5513 5689"
"3424077";"928";"10254";"2013-02-13T04:07:06";"visaelectron";"4508 9851 4026 9169"
"3424078";"936";"10180";"2013-02-17T11:30:44";"mastercard";"5522 9657 0150 3676"
"3424079";"176";"10136";"2013-02-20T09:59:05";"mastercard";"5373 8270 7627 1604"
"3424080";"175";"10027";"2013-02-11T04:15:18";"visaelectron";"4175 0017 2963 5812"
"3424081";"661";"10176";"2013-02-13T09:33:58";"maestro";"5893 0118 5855 7867"
"3424082";"325";"10114";"2013-02-06T12:15:20";"maestro";"5038 3853 8946 4801"
"3424083";"217";"10295";"2013-02-19T06:28:06";"mastercard";"5101 8414 2382 4451"
"3424084";"588";"10191";"2013-02-18T08:05:09";"visaelectron";"4026 5718 6391 8860"
"3424085";"970";"10086";"2013-02-12T02:29:33";"maestro";"6763 9453 6349 5342"
"3424086";"417";"10209";"2013-02-13T10:48:10";"visa";"4413 7448 1952 7926"
"3424087";"111";"10223";"2013-02-08T01:25:39";"instapayment";"6393 7188 1319 4957"
"3424088";"982";"10215";"2013-02-17T11:03:28";"instapayment";"6390 5655 4499 9961"
"3424089";"594";"10279";"2013-02-20T08:42:00";"maestro";"6762 8371 4797 0966"
"3424090";"722";"10237";"2013-02-18T11:20:19";"amex";"3742 7210 6875 316"
"3424091";"728";"10197";"2013-02-14T10:30:41";"amex";"3448 3091 0449 953"
"3424092";"736";"10028";"2013-02-26T06:24:39";"amex";"3452 8353 2817 752"
"3424093";"633";"10325";"2013-02-21T02:40:31";"visaelectron";"4917 0085 1439 6495"
"3424094";"281";"10046";"2013-02-23T11:35:48";"instapayment";"6372 1960 7386 3766"
"3424095";"619";"10205";"2013-02-26T08:20:47";"instapayment";"6398 4563 0124 4217"
"3424096";"388";"10133";"2013-02-22T01:12:31";"visaelectron";"4026 1244 8003 8595"
"3424097";"406";"10203";"2013-02-20T06:46:09";"instapayment";"6398 9309 9340 3802"
"3424098";"923";"10273";"2013-02-14T12:03:23";"maestro";"6761 0698 8892 6855"
"3424099";"943";"10035";"2013-02-23T04:41:03";"visaelectron";"4175 0089 8104 4781"
"3424100";"8";"10213";"2013-02-07T01:21:36";"maestro";"5020 3657 2082 6009"
"3424101";"306";"10318";"2013-02-08T11:50:35";"visaelectron";"4026 8499 6006 9203"
"3424102";"795";"10293";"2013-02-14T02:25:48";"maestro";"5020 7309 0785 9984"
"3424103";"759";"10169";"2013-02-01T01:11:50";"mastercard";"5457 3028 1190 3258"
"3424104";"68";"10107";"2013-02-18T06:36:46";"maestro";"6762 9678 8434 2325"
"3424105";"658";"10321";"2013-02-26T03:46:59";"visa";"4220 2739 1280 9067"
"3424106";"933";"10088";"2013-02-12T04:57:18";"amex";"3466 3068 5737 543"
"3424107";"247";"10108";"2013-02-25T03:16:11";"mastercard";"5348 1033 4989 7407"
"3424108";"244";"10231";"2013-02-23T10:31:08";"visaelectron";"4917 1486 9635 7962"
"3424109";"798";"10256";"2013-02-04T02:17:01";"amex";"3447 9739 1747 835"
"3424110";"960";"10177";"2013-02-16T09:29:30";"visa";"4514 8307 6399 2261"
"3424111";"775";"10340";"2013-02-26T04:16:36";"instapayment";"6385 9233 7539 9099"
"3424112";"828";"10025";"2013-02-05T07:40:08";"mastercard";"5139 3837 4372 2186"
"3424113";"880";"10253";"2013-02-14T01:59:31";"instapayment";"6378 9991 1701 1498"
"3424114";"191";"10185";"2013-02-21T05:46:10";"visaelectron";"4508 5126 3578 8899"
"3424115";"881";"10169";"2013-02-04T05:45:41";"instapayment";"6392 3604 1545 0981"
"3424116";"664";"10124";"2013-02-15T06:21:49";"visa";"4820 9855 4323 5651"
"3424117";"138";"10024";"2013-02-16T08:43:31";"visaelectron";"4913 2134 4849 7732"
"3424118";"701";"10178";"2013-02-04T05:22:04";"mastercard";"5103 3275 2010 7915"
"3424119";"559";"10248";"2013-02-05T04:06:20";"instapayment";"6384 3602 5807 8485"
"3424120";"796";"10333";"2013-02-14T12:22:50";"visa";"4969 0805 3632 4612"
"3424121";"592";"10167";"2013-02-27T02:05:13";"maestro";"6762 7548 7748 9184"
"3424122";"160";"10255";"2013-02-09T10:28:29";"visaelectron";"4917 2740 6145 4836"
"3424123";"450";"10116";"2013-02-01T05:53:52";"maestro";"6761 3126 1180 2740"
"3424124";"253";"10328";"2013-02-18T05:46:18";"maestro";"6304 6464 9776 3193"
"3424125";"450";"10026";"2013-02-02T01:16:28";"mastercard";"5125 8248 8624 3577"
"3424126";"474";"10243";"2013-02-02T04:02:10";"visaelectron";"4508 2233 4777 6335"
"3424127";"810";"10097";"2013-02-22T05:40:20";"mastercard";"5511 8013 8678 6794"
"3424128";"630";"10251";"2013-02-13T08:04:53";"instapayment";"6388 1728 4605 0223"
"3424129";"664";"10285";"2013-02-24T09:41:38";"visaelectron";"4175 0078 6763 8765"
"3424130";"557";"10077";"2013-02-20T04:46:06";"visaelectron";"4913 5205 1818 2238"
"3424131";"367";"10149";"2013-02-12T09:10:57";"amex";"3434 2234 1365 973"
"3424132";"421";"10231";"2013-02-25T06:19:47";"instapayment";"6383 5760 4001 5649"
"3424133";"419";"10285";"2013-02-19T10:36:40";"instapayment";"6372 1761 4673 4962"
"3424134";"752";"10076";"2013-02-08T09:41:27";"visa";"4829 3094 0266 2742"
"3424135";"414";"10281";"2013-02-08T01:02:39";"instapayment";"6383 9607 8198 2896"
"3424136";"248";"10035";"2013-02-22T03:21:19";"maestro";"5018 5096 9450 8044"
"3424137";"504";"10166";"2013-02-20T05:28:08";"amex";"3780 7717 0066 510"
"3424138";"732";"10123";"2013-02-23T03:32:25";"mastercard";"5119 4821 3669 3121"
"3424139";"779";"10216";"2013-02-26T12:35:24";"visa";"4880 0417 8581 5243"
"3424140";"433";"10156";"2013-02-04T12:35:26";"visa";"4949 5722 8756 3666"
"3424141";"831";"10126";"2013-02-05T10:58:18";"mastercard";"5105 7468 0374 8111"
"3424142";"912";"10284";"2013-02-25T07:28:27";"mastercard";"5539 3312 6620 5515"
"3424143";"516";"10281";"2013-02-19T05:45:53";"mastercard";"5412 7250 8593 9075"
"3424144";"580";"10104";"2013-02-01T09:18:50";"visa";"4524 3207 1960 9969"
"3424145";"581";"10041";"2013-02-15T02:14:43";"mastercard";"5122 3676 0216 8523"
"3424146";"684";"10303";"2013-02-02T09:53:11";"visa";"4484 8580 5780 7487"
"3424147";"429";"10336";"2013-02-04T12:08:29";"amex";"3498 3991 7048 374"
"3424148";"101";"10302";"2013-02-10T04:04:58";"visaelectron";"4026 2605 8168 0503"
"3424149";"702";"10339";"2013-02-16T06:03:37";"mastercard";"5356 1961 1732 4694"
"3424150";"17";"10335";"2013-02-13T12:51:00";"visa";"4308 7812 3594 1990"
"3424151";"811";"10283";"2013-02-13T06:13:05";"mastercard";"5257 6566 0017 3544"
"3424152";"838";"10009";"2013-02-10T06:38:05";"amex";"3477 7290 0695 194"
"3424153";"780";"10174";"2013-02-14T12:48:17";"maestro";"6761 1991 1552 5798"
"3424154";"229";"10165";"2013-02-20T10:06:59";"visa";"4715 0865 6171 0598"
"3424155";"987";"10218";"2013-02-26T09:25:52";"mastercard";"5365 7008 0502 7698"
"3424156";"253";"10310";"2013-02-13T07:54:31";"amex";"3735 2318 3147 024"
"3424157";"481";"10300";"2013-02-21T11:29:47";"maestro";"5018 2462 0353 1627"
"3424158";"985";"10173";"2013-02-08T01:47:42";"visaelectron";"4844 5513 3369 7682"
"3424159";"540";"10067";"2013-02-11T01:57:51";"maestro";"6759 7016 7087 0172"
"3424160";"802";"10218";"2013-02-16T12:58:21";"instapayment";"6393 5460 9109 3942"
"3424161";"86";"10175";"2013-02-12T04:29:46";"visaelectron";"4913 4184 9776 0415"
"3424162";"807";"10043";"2013-02-20T09:35:49";"amex";"3706 8791 0575 113"
"3424163";"334";"10101";"2013-02-02T11:27:45";"amex";"3470 8717 6624 848"
"3424164";"474";"10341";"2013-02-13T02:33:41";"maestro";"6763 9547 1028 7592"
"3424165";"840";"10047";"2013-02-19T09:52:52";"instapayment";"6394 5773 5899 8522"
"3424166";"666";"10064";"2013-02-24T06:45:10";"visaelectron";"4175 0078 9749 5376"
"3424167";"684";"10261";"2013-02-12T12:39:23";"visaelectron";"4844 3842 4329 0186"
"3424168";"631";"10252";"2013-02-18T11:41:59";"visaelectron";"4026 9004 1003 3057"
"3424169";"103";"10190";"2013-02-11T04:48:36";"mastercard";"5490 3015 9810 5227"
"3424170";"439";"10155";"2013-02-13T02:30:01";"amex";"3458 0407 7561 701"
"3424171";"303";"10186";"2013-02-24T03:12:49";"mastercard";"5429 2238 9739 3815"
"3424172";"603";"10328";"2013-02-25T08:14:40";"visa";"4091 9413 1948 6962"
"3424173";"550";"10114";"2013-02-04T07:30:04";"maestro";"5018 2252 0601 9442"
"3424174";"300";"10221";"2013-02-18T12:50:10";"mastercard";"5231 8765 1276 2199"
"3424175";"875";"10176";"2013-02-07T06:02:28";"amex";"3475 6548 4121 524"
"3424176";"689";"10328";"2013-02-25T12:10:00";"instapayment";"6391 5475 4782 0369"
"3424177";"902";"10302";"2013-02-15T11:00:06";"mastercard";"5314 7134 0870 9739"
"3424178";"323";"10296";"2013-02-20T02:25:56";"amex";"3494 0133 6024 344"
"3424179";"378";"10242";"2013-02-16T03:13:08";"mastercard";"5556 1450 8689 6883"
"3424180";"515";"10038";"2013-02-13T11:40:48";"visaelectron";"4913 9257 1203 2834"
"3424181";"930";"10343";"2013-02-09T10:11:58";"amex";"3770 0659 7546 243"
"3424182";"876";"10070";"2013-02-09T03:58:35";"visa";"4530 1984 2289 1013"
"3424183";"512";"10100";"2013-02-12T05:01:01";"visa";"4135 0150 6906 4283"
"3424184";"896";"10051";"2013-02-10T12:58:03";"instapayment";"6373 9820 7403 3270"
"3424185";"710";"10038";"2013-02-06T07:57:13";"instapayment";"6395 3049 3736 4970"
"3424186";"578";"10282";"2013-02-21T03:50:29";"visa";"4170 4725 7922 4715"
"3424187";"850";"10256";"2013-02-19T11:37:17";"maestro";"5018 8008 3895 2978"
"3424188";"662";"10113";"2013-02-10T03:21:30";"amex";"3430 0485 5013 718"
"3424189";"386";"10330";"2013-02-09T10:14:48";"maestro";"6762 3544 2578 7518"
"3424190";"889";"10114";"2013-02-12T05:52:00";"maestro";"5018 0730 5901 1425"
"3424191";"580";"10177";"2013-02-14T04:09:32";"mastercard";"5262 7343 7845 1898"
"3424192";"91";"10280";"2013-02-15T12:33:50";"visaelectron";"4508 7504 9679 0915"
"3424193";"912";"10306";"2013-02-10T05:38:40";"instapayment";"6384 0443 5147 0811"
"3424194";"632";"10297";"2013-02-18T06:33:40";"visa";"4920 7106 4102 9163"
"3424195";"931";"10208";"2013-02-21T05:41:40";"visa";"4864 6150 2558 9377"
"3424196";"891";"10064";"2013-02-19T03:41:59";"visa";"4386 1887 6801 9910"
"3424197";"523";"10251";"2013-02-17T12:59:34";"instapayment";"6371 7291 1829 7771"
"3424198";"983";"10257";"2013-02-02T03:47:05";"visaelectron";"4844 5430 5808 7520"
"3424199";"681";"10239";"2013-02-26T08:01:26";"maestro";"5020 5614 8029 9979"
"3424200";"919";"10266";"2013-02-27T03:28:25";"amex";"3405 2821 7545 259"
"3424201";"909";"10182";"2013-02-23T04:48:29";"instapayment";"6372 4507 1675 3714"
"3424202";"754";"10234";"2013-02-11T11:22:16";"amex";"3463 9197 1715 798"
"3424203";"320";"10190";"2013-02-18T12:51:42";"maestro";"6759 0727 0306 7107"
"3424204";"27";"10047";"2013-02-20T04:55:48";"mastercard";"5306 7592 1725 3781"
"3424205";"352";"10149";"2013-02-18T10:05:23";"visa";"4337 9118 3392 5583"
"3424206";"994";"10046";"2013-02-02T07:30:34";"amex";"3462 0346 3474 844"
"3424207";"768";"10080";"2013-02-20T05:20:42";"visa";"4145 5466 7033 7732"
"3424208";"744";"10082";"2013-02-19T03:12:34";"amex";"3460 9765 4216 885"
"3424209";"289";"10322";"2013-02-13T10:45:59";"visaelectron";"4175 0086 1880 6867"
"3424210";"231";"10337";"2013-02-24T01:09:37";"visaelectron";"4026 3007 0181 9993"
"3424211";"733";"10342";"2013-02-26T04:44:13";"mastercard";"5317 6789 3612 4395"
"3424212";"718";"10299";"2013-02-15T03:30:07";"amex";"3430 0549 1602 889"
"3424213";"65";"10320";"2013-02-15T08:18:46";"visa";"4372 2752 0185 9840"
"3424214";"886";"10274";"2013-02-16T07:57:02";"amex";"3778 7493 0563 559"
"3424215";"90";"10331";"2013-02-15T03:14:56";"visaelectron";"4844 6428 6450 8388"
"3424216";"64";"10083";"2013-02-24T05:38:38";"instapayment";"6370 3641 1248 5023"
"3424217";"839";"10182";"2013-02-21T01:10:40";"visaelectron";"4026 5585 0706 4649"
"3424218";"686";"10140";"2013-02-07T03:21:00";"visa";"4582 4453 7432 7877"
"3424219";"885";"10084";"2013-02-02T04:53:33";"instapayment";"6380 4589 5458 8718"
"3424220";"76";"10140";"2013-02-06T09:01:18";"visaelectron";"4913 8760 1944 8423"
"3424221";"904";"10153";"2013-02-15T01:09:13";"mastercard";"5393 7613 8339 4385"
"3424222";"86";"10183";"2013-02-20T01:13:14";"maestro";"6761 7250 1842 3366"
"3424223";"838";"10270";"2013-02-25T12:07:32";"mastercard";"5580 0183 4325 8413"
"3424224";"963";"10032";"2013-02-27T12:26:37";"maestro";"6762 1397 9704 0798"
