"PaymentID";"CustomerId";"ProductId";"TransactionDate";"CreditCard";"CreditCardNumber"
"3423916";"280";"10291";"2013-01-29T04:00:41";"instapayment";"6384 7188 1713 0081"
"3423917";"322";"10194";"2013-01-24T09:10:52";"visa";"4078 5448 4890 3379"
"3423918";"180";"10002";"2013-01-29T01:45:56";"instapayment";"6392 5908 0568 1387"
"3423919";"320";"10076";"2013-01-12T08:53:34";"amex";"3484 5393 0530 987"
"3423920";"500";"10136";"2013-01-25T06:08:27";"instapayment";"6377 9243 1289 0786"
"3423921";"846";"10309";"2013-01-12T02:23:11";"amex";"3713 4840 1501 014"
"3423922";"948";"10035";"2013-01-20T06:49:01";"visa";"4391 8927 6748 4503"
"3423923";"638";"10077";"2013-01-17T05:41:46";"instapayment";"6389 5221 5920 1236"
"3423924";"26";"10048";"2013-01-10T01:15:12";"visaelectron";"4913 9595 6398 1070"
"3423925";"572";"10289";"2013-01-16T08:36:51";"mastercard";"5341 4736 0376 2754"
"3423926";"379";"10063";"2013-01-13T09:44:12";"visa";"4211 7910 9012 9132"
"3423927";"985";"10047";"2013-01-13T12:15:26";"visaelectron";"4026 0844 8397 0196"
"3423928";"152";"10144";"2013-01-02T04:43:01";"maestro";"6761 5110 6634 7552"
"3423929";"687";"10008";"2013-01-07T04:32:17";"amex";"3408 0102 5930 173"
"3423930";"264";"10324";"2013-01-24T06:09:42";"maestro";"6304 5363 8033 0962"
"3423931";"413";"10176";"2013-01-22T10:54:45";"instapayment";"6374 9297 0159 0890"
"3423932";"959";"10137";"2013-01-22T08:01:11";"instapayment";"6372 8029 3927 9887"
"3423933";"992";"10078";"2013-01-18T06:30:21";"amex";"3770 6927 9673 248"
"3423934";"765";"10085";"2013-01-29T12:24:57";"visaelectron";"4026 4184 6853 7598"
"3423935";"852";"10318";"2013-01-27T01:52:28";"instapayment";"6396 5788 8037 4032"
"3423936";"202";"10028";"2013-01-09T10:55:14";"maestro";"6763 7169 4420 2857"
"3423937";"768";"10114";"2013-01-10T02:53:26";"maestro";"5020 1930 8025 4988"
"3423938";"213";"10330";"2013-01-19T05:24:30";"visa";"4311 8768 8127 9045"
"3423939";"967";"10051";"2013-01-15T03:53:57";"visaelectron";"4508 6231 0665 9947"
"3423940";"287";"10253";"2013-01-30T04:57:11";"instapayment";"6370 6704 1122 4925"
"3423941";"812";"10305";"2013-01-01T11:20:44";"amex";"3455 4726 1036 325"
"3423942";"691";"10142";"2013-01-05T06:45:33";"instapayment";"6382 7534 7170 3487"
"3423943";"238";"10017";"2013-01-02T01:50:27";"mastercard";"5142 2029 3057 8463"
"3423944";"45";"10227";"2013-01-28T10:16:05";"visaelectron";"4844 5270 5460 8710"
"3423945";"109";"10057";"2013-01-07T01:29:05";"visa";"4791 7572 8597 4234"
"3423946";"719";"10328";"2013-01-08T07:15:28";"amex";"3431 4201 6918 225"
"3423947";"398";"10295";"2013-01-30T03:13:27";"instapayment";"6372 8346 3909 9372"
"3423948";"196";"10282";"2013-01-12T01:54:53";"instapayment";"6395 4579 3877 5485"
"3423949";"879";"10226";"2013-01-23T08:03:57";"visa";"4700 4617 9096 9090"
"3423950";"550";"10187";"2013-01-02T05:11:32";"maestro";"5038 8941 5091 6634"
"3423951";"603";"10063";"2013-01-01T08:41:21";"instapayment";"6375 4655 7940 6009"
"3423952";"698";"10117";"2013-01-11T08:11:11";"visaelectron";"4844 5718 1806 3879"
"3423953";"7";"10071";"2013-01-25T05:54:06";"amex";"3426 3259 8149 984"
"3423954";"918";"10088";"2013-01-04T12:08:01";"instapayment";"6391 8167 4460 4748"
"3423955";"915";"10089";"2013-01-10T04:43:36";"visaelectron";"4508 8023 6746 5570"
"3423956";"399";"10350";"2013-01-27T03:46:08";"mastercard";"5387 9210 2758 7228"
"3423957";"61";"10170";"2013-01-30T02:53:37";"amex";"3754 5873 4884 023"
"3423958";"273";"10137";"2013-01-03T02:10:33";"mastercard";"5458 9362 3859 9063"
"3423959";"993";"10221";"2013-01-26T12:46:14";"mastercard";"5476 1578 9354 6855"
"3423960";"668";"10118";"2013-01-12T05:30:03";"amex";"3454 1399 4777 661"
"3423961";"421";"10163";"2013-01-01T11:58:54";"visaelectron";"4508 9546 7620 8603"
"3423962";"787";"10067";"2013-01-09T02:44:29";"maestro";"6304 8098 1629 7208"
"3423963";"82";"10237";"2013-01-14T12:11:31";"visaelectron";"4508 4653 8107 1103"
"3423964";"936";"10284";"2013-01-28T02:46:09";"mastercard";"5184 3457 2519 5636"
"3423965";"231";"10281";"2013-01-18T07:25:28";"instapayment";"6393 3147 4741 8413"
"3423966";"720";"10280";"2013-01-02T10:39:53";"visaelectron";"4175 0088 6839 3954"
"3423967";"681";"10273";"2013-01-21T12:30:17";"mastercard";"5233 9786 1701 1064"
"3423968";"322";"10128";"2013-01-29T11:48:29";"instapayment";"6370 5467 4663 7280"
"3423969";"178";"10254";"2013-01-05T11:35:44";"visaelectron";"4508 6399 8215 4670"
"3423970";"913";"10207";"2013-01-26T05:25:03";"mastercard";"5482 4212 4476 3433"
"3423971";"494";"10238";"2013-01-15T09:29:49";"visaelectron";"4844 2539 1181 7812"
"3423972";"754";"10048";"2013-01-04T01:12:33";"visa";"4183 3005 3786 5722"
"3423973";"331";"10179";"2013-01-03T11:02:12";"amex";"3717 7488 7922 061"
"3423974";"466";"10085";"2013-01-03T01:09:19";"visaelectron";"4026 2994 4920 6838"
"3423975";"523";"10220";"2013-01-28T05:18:38";"visa";"4080 8705 2375 6535"
"3423976";"294";"10083";"2013-01-26T05:07:01";"amex";"3739 8225 7401 669"
"3423977";"524";"10276";"2013-01-26T01:35:46";"amex";"3756 0540 7564 502"
"3423978";"921";"10016";"2013-01-02T02:19:50";"amex";"3724 0943 7675 203"
"3423979";"429";"10079";"2013-01-30T08:59:19";"mastercard";"5362 0649 3413 6489"
"3423980";"549";"10292";"2013-01-24T06:48:18";"instapayment";"6398 5124 4241 2939"
"3423981";"28";"10063";"2013-01-26T11:55:00";"visaelectron";"4026 7986 0012 5000"
"3423982";"473";"10134";"2013-01-26T06:57:14";"instapayment";"6383 2508 6356 4212"
"3423983";"513";"10036";"2013-01-15T09:57:02";"maestro";"6759 9523 7904 9937"
"3423984";"395";"10003";"2013-01-04T07:29:35";"mastercard";"5274 3264 7495 6858"
"3423985";"498";"10044";"2013-01-09T10:08:38";"maestro";"6763 9128 5628 0367"
"3423986";"32";"10126";"2013-01-07T12:08:17";"maestro";"6759 0601 5372 4996"
"3423987";"941";"10285";"2013-01-08T10:16:28";"mastercard";"5159 2495 8965 9284"
"3423988";"383";"10018";"2013-01-19T05:15:34";"maestro";"6763 6161 9456 9825"
"3423989";"436";"10274";"2013-01-19T09:13:28";"mastercard";"5557 7499 7546 6788"
"3423990";"170";"10004";"2013-01-02T10:50:10";"mastercard";"5260 3813 7662 6865"
"3423991";"59";"10218";"2013-01-23T07:16:47";"instapayment";"6387 5895 5607 2843"
"3423992";"557";"10065";"2013-01-21T07:35:25";"mastercard";"5377 0622 9972 9644"
"3423993";"645";"10136";"2013-01-24T09:50:15";"visa";"4175 9856 9692 3005"
"3423994";"269";"10215";"2013-01-16T02:08:00";"instapayment";"6378 6051 5331 7174"
"3423995";"928";"10019";"2013-01-09T02:56:47";"visaelectron";"4917 2364 0317 2095"
"3423996";"568";"10321";"2013-01-14T01:50:43";"visaelectron";"4913 9478 3177 8048"
"3423997";"437";"10195";"2013-01-19T10:32:16";"instapayment";"6387 0143 3598 8177"
"3423998";"413";"10322";"2013-01-13T06:35:02";"mastercard";"5387 5111 8385 2878"
"3423999";"446";"10129";"2013-01-27T10:59:13";"instapayment";"6371 9163 7791 2360"
"3424000";"287";"10160";"2013-01-28T04:30:09";"visaelectron";"4026 0587 1956 8362"
"3424001";"554";"10087";"2013-01-04T12:17:52";"mastercard";"5557 8879 7541 0974"
"3424002";"816";"10160";"2013-01-15T05:38:46";"amex";"3759 7901 9159 310"
"3424003";"639";"10106";"2013-01-06T08:39:26";"instapayment";"6389 8354 7529 4705"
"3424004";"323";"10338";"2013-01-02T10:13:46";"instapayment";"6375 7158 6243 3486"
"3424005";"70";"10178";"2013-01-01T09:32:29";"maestro";"6762 0597 3399 3076"
"3424006";"858";"10064";"2013-01-20T03:15:15";"visaelectron";"4175 0014 5269 9118"
"3424007";"28";"10290";"2013-01-01T04:20:48";"amex";"3794 1555 8150 747"
"3424008";"142";"10172";"2013-01-07T03:44:26";"maestro";"6761 1085 9431 8864"
"3424009";"732";"10052";"2013-01-10T04:53:47";"amex";"3400 8053 7437 304"
"3424010";"11";"10018";"2013-01-21T07:47:55";"visaelectron";"4917 3244 2395 7792"
"3424011";"148";"10246";"2013-01-06T11:18:16";"visa";"4617 7855 0134 4512"
"3424012";"692";"10321";"2013-01-07T04:10:18";"instapayment";"6385 2832 8601 9546"
"3424013";"510";"10349";"2013-01-03T03:30:51";"amex";"3412 8936 1031 690"
"3424014";"210";"10143";"2013-01-26T08:06:56";"instapayment";"6382 1305 4354 1262"
"3424015";"607";"10015";"2013-01-01T06:07:46";"visaelectron";"4844 4324 8331 1186"
"3424016";"727";"10097";"2013-01-28T06:05:23";"maestro";"5893 4349 0020 1286"
"3424017";"311";"10131";"2013-01-16T10:34:46";"mastercard";"5455 0296 9821 6122"
"3424018";"483";"10068";"2013-01-07T10:49:39";"amex";"3422 2821 6282 362"
"3424019";"283";"10099";"2013-01-19T10:46:54";"mastercard";"5210 3411 2143 2085"
"3424020";"243";"10078";"2013-01-28T09:05:13";"amex";"3749 5783 4133 455"
"3424021";"128";"10329";"2013-01-11T07:21:50";"mastercard";"5145 6996 1459 2271"
"3424022";"871";"10130";"2013-01-27T03:27:13";"maestro";"6762 0793 9585 9779"
"3424023";"533";"10048";"2013-01-14T12:09:34";"amex";"3745 5010 3885 960"
"3424024";"711";"10188";"2013-01-12T12:00:29";"instapayment";"6388 3200 4437 8868"
"3424025";"84";"10008";"2013-01-23T07:38:00";"visaelectron";"4844 0593 1667 2870"
"3424026";"948";"10039";"2013-01-07T12:55:24";"mastercard";"5281 8958 4690 6834"
"3424027";"516";"10183";"2013-01-26T01:31:41";"visaelectron";"4508 9740 4031 1883"
"3424028";"28";"10331";"2013-01-05T02:47:12";"visaelectron";"4913 1423 6026 3121"
"3424029";"131";"10049";"2013-01-24T04:09:56";"mastercard";"5464 4838 0591 5754"
"3424030";"497";"10207";"2013-01-09T02:07:44";"visa";"4522 8858 2899 2102"
"3424031";"6";"10186";"2013-01-02T02:37:59";"instapayment";"6395 3667 0549 5997"
"3424032";"361";"10230";"2013-01-19T06:26:51";"maestro";"6304 5304 1396 7445"
"3424033";"376";"10107";"2013-01-13T04:42:46";"instapayment";"6380 6291 4234 9466"
"3424034";"133";"10158";"2013-01-25T07:27:40";"amex";"3736 5173 1847 975"
"3424035";"300";"10306";"2013-01-29T06:35:31";"mastercard";"5440 8260 7296 5366"
"3424036";"315";"10133";"2013-01-15T05:45:48";"visaelectron";"4508 7547 8155 4929"
"3424037";"285";"10083";"2013-01-11T08:12:28";"maestro";"6761 8871 7526 9816"
"3424038";"930";"10114";"2013-01-06T05:29:49";"amex";"3771 4102 2418 641"
"3424039";"84";"10152";"2013-01-23T06:12:56";"maestro";"5038 1219 7805 1547"
"3424040";"96";"10243";"2013-01-18T08:03:50";"mastercard";"5534 4158 4139 5134"
"3424041";"245";"10260";"2013-01-21T10:36:49";"maestro";"5018 2369 5162 6117"
"3424042";"351";"10321";"2013-01-08T07:41:00";"mastercard";"5297 7485 7322 6201"
"3424043";"374";"10288";"2013-01-13T01:46:12";"maestro";"6759 4710 6064 6364"
"3424044";"592";"10021";"2013-01-29T01:56:48";"maestro";"5020 5706 4382 2874"
"3424045";"221";"10256";"2013-01-23T10:30:15";"instapayment";"6376 9075 7673 3199"
"3424046";"34";"10182";"2013-01-17T02:51:11";"maestro";"6304 9940 2327 0600"
"3424047";"896";"10025";"2013-01-02T03:43:05";"visaelectron";"4026 0581 0817 8690"
"3424048";"562";"10321";"2013-01-21T04:06:04";"mastercard";"5312 4371 3393 4238"
"3424049";"513";"10244";"2013-01-29T04:17:02";"instapayment";"6379 1075 0712 1617"
"3424050";"224";"10033";"2013-01-04T05:30:17";"instapayment";"6374 3655 6369 6089"
"3424051";"517";"10316";"2013-01-08T12:08:44";"maestro";"5893 0413 8155 0352"
"3424052";"337";"10172";"2013-01-29T12:01:10";"maestro";"5038 4838 9868 0387"
"3424053";"820";"10229";"2013-01-30T09:57:13";"amex";"3711 5631 7226 273"
"3424054";"924";"10047";"2013-01-01T09:16:31";"visaelectron";"4026 6628 5489 5132"
"3424055";"577";"10045";"2013-01-13T01:07:11";"visaelectron";"4917 3073 6389 9504"
"3424056";"727";"10146";"2013-01-16T08:17:25";"amex";"3490 0578 7738 854"
"3424057";"137";"10275";"2013-01-09T06:54:00";"instapayment";"6385 6574 7941 4046"
"3424058";"44";"10345";"2013-01-29T08:29:26";"visaelectron";"4913 9679 7917 4412"
"3424059";"267";"10073";"2013-01-06T07:18:59";"instapayment";"6377 8029 1785 4912"
"3424060";"57";"10077";"2013-01-13T08:37:47";"visa";"4567 6453 5818 3084"
"3424061";"186";"10124";"2013-01-18T07:54:15";"mastercard";"5264 8367 3549 1588"
"3424062";"98";"10152";"2013-01-10T10:15:22";"mastercard";"5218 3407 7547 9816"
"3424063";"381";"10334";"2013-01-16T08:14:37";"maestro";"6761 5558 9637 5101"
"3424064";"491";"10088";"2013-01-19T02:41:25";"instapayment";"6390 4373 0014 8870"
"3424065";"403";"10225";"2013-01-09T01:44:26";"visaelectron";"4913 8268 1013 2429"
"3424066";"282";"10223";"2013-01-02T08:56:50";"visa";"4635 3655 4941 3815"
"3424067";"84";"10319";"2013-01-12T03:07:10";"mastercard";"5351 7296 2931 1075"
"3424068";"102";"10245";"2013-01-15T12:16:56";"amex";"3754 2327 8948 956"
"3424069";"691";"10310";"2013-01-26T10:24:28";"amex";"3486 1791 6584 289"
"3424070";"938";"10245";"2013-01-02T05:03:23";"visa";"4675 7458 9183 3150"
"3424071";"533";"10344";"2013-01-09T09:03:35";"visaelectron";"4913 9110 8572 7234"
"3424072";"322";"10228";"2013-01-30T10:26:17";"maestro";"6762 5613 3989 8286"
"3424073";"454";"10198";"2013-01-02T01:20:11";"amex";"3793 9110 0269 006"
"3424074";"744";"10190";"2013-01-08T06:39:28";"instapayment";"6391 0129 1514 3548"
"3424075";"488";"10076";"2013-01-28T02:55:16";"amex";"3496 2837 2424 786"
"3424076";"743";"10159";"2013-01-05T03:49:27";"mastercard";"5124 1894 5832 8714"
"3424077";"616";"10174";"2013-01-17T03:33:00";"instapayment";"6393 7896 3474 8511"
"3424078";"145";"10295";"2013-01-03T03:10:21";"instapayment";"6385 8350 4756 7277"
"3424079";"264";"10320";"2013-01-10T11:25:18";"instapayment";"6374 4127 7076 0058"
"3424080";"405";"10267";"2013-01-24T05:20:18";"maestro";"6761 6720 9877 1753"
"3424081";"657";"10177";"2013-01-19T03:20:23";"visaelectron";"4175 0045 4856 7836"
"3424082";"867";"10049";"2013-01-07T07:39:27";"mastercard";"5411 8106 8358 2815"
"3424083";"637";"10135";"2013-01-25T08:46:20";"visa";"4726 7768 2230 4937"
"3424084";"23";"10014";"2013-01-21T08:40:58";"mastercard";"5247 4060 2378 4011"
"3424085";"860";"10265";"2013-01-30T03:46:29";"instapayment";"6395 0040 4603 0252"
"3424086";"527";"10164";"2013-01-25T11:54:15";"instapayment";"6384 6394 4433 0292"
"3424087";"570";"10044";"2013-01-10T01:08:39";"visa";"4021 9820 2053 8555"
"3424088";"816";"10159";"2013-01-14T12:32:51";"visaelectron";"4913 2549 1747 0263"
"3424089";"293";"10322";"2013-01-15T10:09:55";"visa";"4026 3785 9730 2415"
"3424090";"660";"10013";"2013-01-28T07:51:15";"mastercard";"5423 9276 3764 1962"
"3424091";"873";"10057";"2013-01-16T09:16:17";"instapayment";"6381 7298 9745 6760"
"3424092";"873";"10113";"2013-01-26T06:49:42";"amex";"3496 2033 4354 201"
"3424093";"239";"10274";"2013-01-10T08:06:51";"maestro";"6762 9159 1491 3540"
"3424094";"713";"10304";"2013-01-07T08:38:27";"instapayment";"6377 7062 1678 1363"
"3424095";"163";"10288";"2013-01-08T09:13:00";"visaelectron";"4175 0088 8791 8781"
"3424096";"215";"10237";"2013-01-16T04:15:48";"amex";"3748 7798 3823 070"
"3424097";"82";"10002";"2013-01-28T09:42:37";"maestro";"5038 6852 5147 0012"
"3424098";"794";"10136";"2013-01-15T06:04:16";"maestro";"5038 3157 7700 3887"
"3424099";"721";"10089";"2013-01-09T07:31:50";"maestro";"6304 5635 1628 2495"
"3424100";"5";"10183";"2013-01-17T01:15:20";"visa";"4425 3712 4464 8071"
"3424101";"867";"10030";"2013-01-18T01:43:38";"visaelectron";"4175 0031 7290 4877"
"3424102";"246";"10141";"2013-01-22T03:43:36";"mastercard";"5541 2457 6291 6118"
"3424103";"141";"10141";"2013-01-12T01:37:56";"visa";"4536 6239 4655 6770"
"3424104";"552";"10302";"2013-01-10T10:54:39";"visa";"4876 2004 3943 7780"
"3424105";"44";"10275";"2013-01-22T10:55:02";"visaelectron";"4913 9934 3573 7402"
"3424106";"329";"10330";"2013-01-30T08:04:48";"maestro";"5018 2131 0045 1622"
"3424107";"844";"10092";"2013-01-17T11:12:08";"visa";"4799 2744 1509 3150"
"3424108";"65";"10212";"2013-01-15T07:37:30";"mastercard";"5346 1908 2479 0845"
"3424109";"116";"10183";"2013-01-27T12:06:38";"instapayment";"6377 5411 5870 2212"
"3424110";"572";"10303";"2013-01-14T06:47:04";"maestro";"5893 2819 4609 7941"
"3424111";"860";"10215";"2013-01-04T04:07:40";"amex";"3754 9111 9683 637"
"3424112";"301";"10309";"2013-01-17T01:06:19";"instapayment";"6374 2021 3194 8975"
"3424113";"188";"10192";"2013-01-03T08:44:28";"mastercard";"5246 3497 3036 1718"
"3424114";"593";"10102";"2013-01-07T02:17:15";"mastercard";"5349 7046 0309 9215"
"3424115";"459";"10216";"2013-01-05T02:03:42";"visa";"4189 6598 5268 6946"
"3424116";"564";"10151";"2013-01-27T09:38:01";"instapayment";"6393 0983 7721 0139"
"3424117";"658";"10301";"2013-01-26T12:56:14";"amex";"3731 2012 2799 633"
"3424118";"430";"10071";"2013-01-13T11:23:47";"maestro";"5893 3868 0438 1178"
"3424119";"513";"10311";"2013-01-15T07:53:29";"amex";"3764 3496 7197 879"
"3424120";"708";"10015";"2013-01-15T11:01:42";"maestro";"5018 0999 6602 6412"
"3424121";"531";"10061";"2013-01-05T12:21:01";"amex";"3700 2918 8138 508"
"3424122";"702";"10270";"2013-01-11T10:51:43";"visa";"4069 0516 8454 7469"
"3424123";"702";"10348";"2013-01-08T01:41:30";"maestro";"5893 5318 0474 6785"
"3424124";"77";"10083";"2013-01-26T07:07:20";"mastercard";"5243 8815 5721 2437"
"3424125";"95";"10162";"2013-01-29T08:31:00";"visaelectron";"4508 1616 4340 2489"
"3424126";"129";"10086";"2013-01-16T05:19:09";"amex";"3782 3104 2429 295"
"3424127";"915";"10161";"2013-01-05T06:33:58";"maestro";"5893 4200 2382 0771"
"3424128";"564";"10232";"2013-01-25T09:09:08";"amex";"3430 4399 3519 392"
"3424129";"955";"10282";"2013-01-30T07:57:42";"mastercard";"5199 4822 3829 4755"
"3424130";"226";"10192";"2013-01-02T03:10:56";"amex";"3763 1660 8575 763"
"3424131";"466";"10256";"2013-01-11T12:40:09";"maestro";"5020 0975 5111 9820"
"3424132";"205";"10316";"2013-01-21T05:58:22";"mastercard";"5387 7510 8340 7700"
"3424133";"658";"10209";"2013-01-24T04:59:04";"mastercard";"5370 3646 8611 5628"
"3424134";"222";"10274";"2013-01-20T01:00:03";"amex";"3471 7010 0461 261"
"3424135";"998";"10246";"2013-01-10T09:30:13";"amex";"3782 7366 9567 775"
"3424136";"988";"10230";"2013-01-02T07:15:26";"amex";"3779 4755 0361 239"
"3424137";"393";"10133";"2013-01-08T09:02:53";"visaelectron";"4917 9303 8813 9893"
"3424138";"494";"10133";"2013-01-05T07:23:09";"instapayment";"6389 7007 5617 2113"
"3424139";"174";"10251";"2013-01-07T01:05:14";"mastercard";"5455 5403 5507 9124"
"3424140";"812";"10179";"2013-01-26T11:33:13";"amex";"3785 4009 5349 592"
"3424141";"509";"10287";"2013-01-06T04:25:53";"visa";"4425 2014 8947 7938"
"3424142";"80";"10212";"2013-01-02T03:43:25";"maestro";"6304 1122 5308 6220"
"3424143";"515";"10069";"2013-01-07T06:12:07";"amex";"3418 9878 5270 435"
"3424144";"743";"10250";"2013-01-23T07:42:22";"instapayment";"6399 0138 2327 4773"
"3424145";"845";"10194";"2013-01-22T09:42:54";"amex";"3412 6568 3303 462"
"3424146";"55";"10194";"2013-01-09T06:46:59";"visaelectron";"4913 3822 0787 0122"
"3424147";"27";"10095";"2013-01-22T08:12:24";"instapayment";"6377 5650 8546 1956"
"3424148";"36";"10258";"2013-01-13T12:20:07";"maestro";"5893 3320 6946 2998"
"3424149";"100";"10006";"2013-01-09T06:50:49";"visaelectron";"4913 6326 5660 0432"
"3424150";"848";"10344";"2013-01-11T11:37:26";"maestro";"6761 1687 0534 5420"
"3424151";"438";"10022";"2013-01-08T12:05:48";"amex";"3457 9372 7755 252"
"3424152";"556";"10174";"2013-01-05T08:25:22";"visa";"4268 8235 7643 4504"
"3424153";"730";"10153";"2013-01-08T11:25:07";"mastercard";"5247 0582 8626 2407"
"3424154";"769";"10176";"2013-01-12T01:46:47";"amex";"3706 3042 9624 568"
"3424155";"201";"10186";"2013-01-28T03:45:26";"amex";"3459 2068 5974 035"
"3424156";"557";"10178";"2013-01-05T12:20:26";"mastercard";"5526 0901 1950 2081"
"3424157";"131";"10189";"2013-01-10T04:07:43";"instapayment";"6390 3179 6803 1404"
"3424158";"315";"10013";"2013-01-27T07:20:49";"visa";"4184 1347 9393 8579"
"3424159";"584";"10000";"2013-01-03T04:36:20";"amex";"3764 8986 4757 688"
"3424160";"971";"10139";"2013-01-16T08:49:04";"instapayment";"6373 2400 4169 9016"
"3424161";"65";"10265";"2013-01-09T05:12:51";"amex";"3476 9297 4566 800"
"3424162";"57";"10202";"2013-01-07T04:54:35";"maestro";"6762 7838 9284 0089"
"3424163";"505";"10280";"2013-01-26T12:49:33";"maestro";"6763 0039 9665 9395"
"3424164";"648";"10168";"2013-01-10T12:05:16";"instapayment";"6387 8194 1001 4966"
"3424165";"590";"10328";"2013-01-16T01:43:50";"visaelectron";"4175 0064 5599 3517"
"3424166";"152";"10197";"2013-01-24T01:25:05";"visa";"4537 3186 1080 4957"
"3424167";"929";"10207";"2013-01-12T04:57:59";"amex";"3757 0271 5529 887"
"3424168";"215";"10127";"2013-01-02T12:44:30";"maestro";"5893 4606 3036 7923"
"3424169";"982";"10288";"2013-01-25T02:11:28";"mastercard";"5140 1895 8661 1734"
"3424170";"782";"10185";"2013-01-12T04:15:09";"maestro";"5018 7139 2920 1173"
"3424171";"989";"10138";"2013-01-16T06:50:59";"visa";"4654 7431 2098 5748"
"3424172";"484";"10282";"2013-01-22T09:01:06";"amex";"3738 7830 5162 008"
"3424173";"366";"10291";"2013-01-14T10:45:31";"visaelectron";"4175 0063 6707 2376"
"3424174";"72";"10267";"2013-01-30T05:54:14";"maestro";"6763 6767 6219 3804"
"3424175";"142";"10112";"2013-01-06T02:25:27";"maestro";"6761 7332 9160 3266"
"3424176";"583";"10084";"2013-01-18T12:14:22";"amex";"3409 6871 5421 308"
"3424177";"76";"10313";"2013-01-23T02:16:10";"visaelectron";"4175 0055 2968 7618"
"3424178";"288";"10049";"2013-01-23T02:02:00";"instapayment";"6382 4812 8332 6871"
"3424179";"20";"10176";"2013-01-18T11:43:34";"visaelectron";"4913 7699 3366 4581"
"3424180";"232";"10252";"2013-01-11T02:54:52";"mastercard";"5582 1410 2657 6196"
"3424181";"948";"10136";"2013-01-24T07:45:16";"visaelectron";"4026 5456 0351 1839"
"3424182";"366";"10145";"2013-01-25T04:02:53";"mastercard";"5478 5336 4174 2434"
"3424183";"812";"10298";"2013-01-24T05:11:01";"mastercard";"5523 4905 8740 3528"
"3424184";"846";"10069";"2013-01-19T01:05:23";"visa";"4435 7209 8792 4040"
"3424185";"75";"10143";"2013-01-16T01:03:55";"amex";"3704 4653 0430 054"
"3424186";"71";"10192";"2013-01-03T07:56:05";"instapayment";"6379 8089 8865 7728"
"3424187";"301";"10170";"2013-01-20T03:09:27";"mastercard";"5295 4001 2614 9199"
"3424188";"397";"10140";"2013-01-09T03:54:29";"visa";"4648 5646 0440 1484"
"3424189";"709";"10322";"2013-01-01T07:13:11";"mastercard";"5381 6527 9597 4100"
"3424190";"339";"10337";"2013-01-02T09:45:03";"instapayment";"6388 5730 2224 1066"
"3424191";"904";"10013";"2013-01-04T09:33:50";"visa";"4604 2136 5020 7278"
"3424192";"179";"10241";"2013-01-25T08:06:40";"instapayment";"6391 7772 5424 8666"
"3424193";"359";"10193";"2013-01-02T12:48:19";"instapayment";"6377 8104 3851 2612"
"3424194";"601";"10252";"2013-01-10T07:25:11";"maestro";"6759 6615 2506 2302"
"3424195";"362";"10071";"2013-01-12T08:31:20";"mastercard";"5213 6763 5712 9633"
"3424196";"951";"10233";"2013-01-14T07:49:44";"visaelectron";"4026 3771 0557 9399"
"3424197";"269";"10019";"2013-01-03T03:28:41";"visa";"4461 2733 9244 9127"
"3424198";"144";"10011";"2013-01-08T12:05:04";"visaelectron";"4508 0348 7555 6597"
"3424199";"897";"10057";"2013-01-27T08:00:05";"instapayment";"6375 2407 3726 6441"
"3424200";"97";"10162";"2013-01-08T09:38:09";"amex";"3422 2741 8573 750"
"3424201";"799";"10244";"2013-01-18T09:41:41";"instapayment";"6386 9441 3999 5823"
"3424202";"794";"10222";"2013-01-27T02:05:04";"mastercard";"5315 9476 2348 7809"
"3424203";"995";"10286";"2013-01-08T01:24:12";"visa";"4454 0780 6471 4503"
"3424204";"726";"10323";"2013-01-11T05:38:18";"instapayment";"6392 7083 1463 7571"
"3424205";"440";"10030";"2013-01-27T05:38:23";"maestro";"5038 6734 0723 0142"
"3424206";"505";"10307";"2013-01-15T04:08:09";"amex";"3438 0581 8101 352"
"3424207";"146";"10323";"2013-01-04T12:54:28";"mastercard";"5559 7271 2943 0833"
"3424208";"929";"10043";"2013-01-14T05:02:04";"instapayment";"6386 0504 6917 4540"
"3424209";"431";"10084";"2013-01-20T06:28:44";"maestro";"6759 8815 8187 5104"
"3424210";"612";"10217";"2013-01-18T08:43:12";"maestro";"5018 9685 2250 5046"
"3424211";"161";"10201";"2013-01-05T08:43:32";"visa";"4896 1182 1022 9455"
"3424212";"568";"10339";"2013-01-29T08:28:00";"mastercard";"5471 6113 7007 5015"
"3424213";"254";"10309";"2013-01-17T08:14:32";"mastercard";"5218 6955 9162 7686"
"3424214";"838";"10084";"2013-01-29T03:54:20";"visa";"4915 2682 8530 5768"
"3424215";"945";"10227";"2013-01-22T09:07:12";"maestro";"6763 5501 1098 9405"
"3424216";"303";"10268";"2013-01-13T09:30:22";"instapayment";"6392 8925 7072 8363"
"3424217";"459";"10086";"2013-01-06T04:23:51";"visaelectron";"4917 2636 9649 9068"
"3424218";"327";"10130";"2013-01-19T12:36:36";"instapayment";"6394 8559 7254 8794"
"3424219";"829";"10034";"2013-01-05T05:20:04";"instapayment";"6376 2936 2415 9251"
"3424220";"779";"10019";"2013-01-26T02:00:44";"mastercard";"5338 3194 1534 6713"
"3424221";"575";"10325";"2013-01-22T05:21:48";"mastercard";"5151 5770 4702 3919"
"3424222";"268";"10055";"2013-01-02T06:30:53";"visa";"4970 8144 4938 9636"
"3424223";"802";"10097";"2013-01-04T03:31:45";"visaelectron";"4844 3143 9421 4602"
